value,count,colorValue,tags
c++, 1044,4.144636015325671,[('c++': 1044); ('android': 216); ('c#': 52); ('eclipse': 45); ('arrays': 42); ('algorithm': 28); ('multithreading': 27); ('sockets': 26); ('linux': 18); ('windows': 17); ('jvm': 17); ('oop': 14); ('string': 11); ('performance': 9); ('php': 8); ('encryption': 8); ('inheritance': 8); ('javascript': 7); ('xml': 7); ('ant': 6); ('user-interface': 6); ('class': 5); ('arraylist': 5); ('object': 5); ('netbeans': 5); ('swing': 5); ('hadoop': 4); ('collections': 4); ('web-services': 4); ('java-ee': 4); ('generics': 4); ('maven': 4); ('parsing': 3); ('html': 3); ('exception': 3); ('jar': 3); ('serialization': 3); ('junit': 3); ('image': 3); ('libgdx': 3); ('sorting': 2); ('loops': 2); ('regex': 2); ('file': 2); ('servlets': 2); ('ssl': 2); ('spring': 2); ('hashmap': 2); ('scala': 2); ('apache': 2); ('intellij-idea': 1); ('rest': 1); ('methods': 1); ('date': 1); ('tomcat': 1); ('javafx': 1); ('http': 1); ('swt': 1); ('json': 1); ('jdbc': 1); ('jquery': 1); ('excel': 1); ('jsp': 1); ('database': 1)]
ant, 1040,3.8201923076923077,[('ant': 1040); ('eclipse': 192); ('android': 110); ('maven': 76); ('junit': 74); ('jar': 73); ('xml': 51); ('netbeans': 43); ('gradle': 27); ('apache': 20); ('tomcat': 19); ('selenium': 15); ('windows': 15); ('intellij-idea': 13); ('javafx': 12); ('gwt': 11); ('spring': 11); ('java-ee': 10); ('jaxb': 9); ('linux': 9); ('jboss': 8); ('hadoop': 8); ('hibernate': 8); ('unit-testing': 7); ('javascript': 7); ('c++': 6); ('selenium-webdriver': 6); ('jvm': 5); ('jdbc': 4); ('servlets': 4); ('web-services': 4); ('jpa': 3); ('jsp': 3); ('swt': 3); ('string': 3); ('regex': 3); ('java-8': 3); ('libgdx': 3); ('google-app-engine': 3); ('class': 2); ('oracle': 2); ('spring-mvc': 2); ('logging': 2); ('mysql': 2); ('jersey': 1); ('mongodb': 1); ('struts2': 1); ('loops': 1); ('php': 1); ('swing': 1); ('soap': 1); ('file': 1); ('spring-security': 1); ('generics': 1); ('rest': 1)]
list, 1031,3.859359844810863,[('list': 1031); ('arraylist': 154); ('arrays': 128); ('android': 80); ('collections': 72); ('hashmap': 44); ('generics': 43); ('sorting': 41); ('object': 37); ('string': 28); ('algorithm': 25); ('loops': 25); ('hibernate': 18); ('json': 17); ('xml': 15); ('swing': 15); ('performance': 15); ('methods': 14); ('class': 14); ('jsp': 14); ('java-8': 14); ('listview': 9); ('swt': 9); ('multithreading': 9); ('eclipse': 9); ('spring': 9); ('javafx': 8); ('file': 7); ('sql': 7); ('user-interface': 7); ('parsing': 6); ('javascript': 5); ('jpa': 5); ('scala': 5); ('exception': 5); ('nullpointerexception': 5); ('mysql': 5); ('inheritance': 5); ('html': 4); ('jackson': 4); ('selenium': 4); ('regex': 4); ('date': 4); ('jtable': 3); ('oop': 3); ('jaxb': 3); ('jdbc': 3); ('serialization': 3); ('mongodb': 3); ('struts2': 2); ('jpanel': 2); ('spring-mvc': 2); ('rest': 2); ('netbeans': 2); ('servlets': 2); ('selenium-webdriver': 2); ('applet': 2); ('web-services': 2); ('android-fragments': 2); ('concurrency': 2); ('image': 2); ('google-app-engine': 2); ('jersey': 1); ('unit-testing': 1); ('c#': 1); ('jsf': 1); ('intellij-idea': 1); ('php': 1); ('jar': 1); ('windows': 1); ('jquery': 1); ('junit': 1); ('database': 1); ('encryption': 1); ('linux': 1); ('java-ee': 1); ('android-activity': 1)]
collections, 1027,3.5822784810126582,[('collections': 1027); ('arraylist': 114); ('generics': 83); ('sorting': 74); ('list': 72); ('hashmap': 65); ('arrays': 42); ('java-8': 35); ('android': 24); ('multithreading': 20); ('performance': 18); ('concurrency': 18); ('hibernate': 16); ('algorithm': 14); ('string': 11); ('oop': 9); ('object': 8); ('spring': 8); ('json': 7); ('exception': 7); ('jsp': 7); ('scala': 6); ('java-ee': 6); ('methods': 5); ('javafx': 5); ('eclipse': 5); ('jpa': 5); ('swing': 5); ('loops': 4); ('c++': 4); ('serialization': 4); ('sql': 4); ('junit': 4); ('inheritance': 4); ('javascript': 3); ('xml': 3); ('jaxb': 3); ('jdbc': 3); ('class': 3); ('database': 3); ('user-interface': 3); ('c#': 2); ('php': 2); ('spring-mvc': 2); ('netbeans': 2); ('servlets': 2); ('mongodb': 2); ('regex': 2); ('jersey': 1); ('listview': 1); ('intellij-idea': 1); ('unit-testing': 1); ('oracle': 1); ('gwt': 1); ('jackson': 1); ('apache-poi': 1); ('maven': 1); ('jar': 1); ('hadoop': 1); ('jsf': 1); ('mysql': 1); ('jframe': 1)]
gradle, 1014,3.9368836291913216,[('gradle': 1014); ('android': 276); ('eclipse': 113); ('intellij-idea': 81); ('maven': 73); ('spring': 59); ('jar': 41); ('libgdx': 36); ('ant': 27); ('junit': 25); ('tomcat': 21); ('unit-testing': 18); ('google-app-engine': 15); ('xml': 11); ('spring-mvc': 10); ('netbeans': 9); ('scala': 8); ('linux': 8); ('hibernate': 8); ('jvm': 6); ('jboss': 5); ('javafx': 5); ('selenium': 5); ('java-ee': 5); ('javascript': 4); ('servlets': 4); ('logging': 4); ('jersey': 3); ('rest': 3); ('jaxb': 3); ('windows': 3); ('web-services': 3); ('java-8': 3); ('class': 2); ('gwt': 2); ('jpa': 2); ('exception': 2); ('sql': 2); ('swing': 2); ('hadoop': 2); ('oracle': 1); ('apache-poi': 1); ('ssl': 1); ('jdbc': 1); ('file': 1); ('selenium-webdriver': 1); ('soap': 1); ('applet': 1); ('jsp': 1); ('nullpointerexception': 1); ('sqlite': 1); ('apache': 1)]
soap, 1013,4.327739387956565,[('soap': 1013); ('web-services': 604); ('xml': 124); ('spring': 77); ('android': 63); ('jaxb': 45); ('eclipse': 28); ('ssl': 27); ('rest': 25); ('tomcat': 18); ('php': 17); ('java-ee': 17); ('jboss': 16); ('netbeans': 15); ('http': 13); ('apache': 13); ('maven': 12); ('c#': 12); ('oracle': 8); ('spring-mvc': 6); ('servlets': 4); ('logging': 4); ('jsp': 4); ('parsing': 3); ('json': 3); ('sockets': 3); ('scala': 3); ('jdbc': 3); ('arrays': 2); ('arraylist': 2); ('jpa': 2); ('linux': 2); ('exception': 2); ('serialization': 2); ('performance': 2); ('nullpointerexception': 2); ('encryption': 2); ('string': 2); ('mongodb': 1); ('multithreading': 1); ('javascript': 1); ('gradle': 1); ('javafx': 1); ('loops': 1); ('swing': 1); ('jar': 1); ('sql': 1); ('ant': 1); ('database': 1); ('hashmap': 1); ('android-activity': 1); ('image': 1); ('spring-security': 1); ('generics': 1); ('regex': 1); ('file': 1); ('date': 1); ('hibernate': 1)]
jquery, 1010,4.452475247524752,[('jquery': 1010); ('javascript': 413); ('jsp': 259); ('servlets': 139); ('json': 117); ('html': 99); ('spring': 84); ('spring-mvc': 81); ('struts2': 71); ('android': 25); ('rest': 23); ('selenium': 21); ('php': 20); ('jsf': 16); ('mysql': 16); ('java-ee': 16); ('selenium-webdriver': 11); ('web-services': 11); ('tomcat': 10); ('jersey': 8); ('gwt': 8); ('eclipse': 7); ('image': 7); ('hibernate': 7); ('xml': 6); ('arrays': 5); ('javafx': 5); ('excel': 4); ('spring-security': 4); ('date': 4); ('arraylist': 3); ('http': 3); ('c#': 3); ('sql': 3); ('swing': 3); ('applet': 3); ('hashmap': 3); ('regex': 3); ('jboss': 2); ('jpa': 2); ('jdbc': 2); ('database': 2); ('string': 2); ('google-app-engine': 2); ('mongodb': 1); ('parsing': 1); ('apache-poi': 1); ('loops': 1); ('swt': 1); ('sockets': 1); ('linux': 1); ('netbeans': 1); ('c++': 1); ('serialization': 1); ('jackson': 1); ('jar': 1); ('performance': 1); ('user-interface': 1); ('file': 1); ('sorting': 1); ('java-8': 1); ('inheritance': 1); ('list': 1); ('apache': 1)]
php, 1002,4.063872255489022,[('php': 1002); ('android': 321); ('mysql': 138); ('json': 124); ('javascript': 43); ('encryption': 36); ('html': 32); ('web-services': 29); ('apache': 28); ('http': 24); ('sql': 20); ('jquery': 20); ('tomcat': 17); ('soap': 17); ('sockets': 15); ('eclipse': 13); ('jsp': 13); ('xml': 12); ('servlets': 12); ('database': 12); ('regex': 11); ('rest': 10); ('arrays': 10); ('linux': 10); ('oop': 8); ('c++': 8); ('applet': 8); ('c#': 7); ('netbeans': 7); ('jar': 7); ('listview': 5); ('ssl': 5); ('jdbc': 5); ('file': 5); ('windows': 5); ('image': 5); ('performance': 4); ('string': 4); ('google-app-engine': 4); ('class': 3); ('algorithm': 3); ('exception': 3); ('swing': 3); ('spring': 3); ('multithreading': 3); ('jvm': 3); ('jackson': 2); ('arraylist': 2); ('sqlite': 2); ('object': 2); ('scala': 2); ('spring-mvc': 2); ('selenium': 2); ('hadoop': 2); ('junit': 2); ('collections': 2); ('hashmap': 2); ('unit-testing': 2); ('java-ee': 2); ('jersey': 1); ('methods': 1); ('date': 1); ('sorting': 1); ('parsing': 1); ('gwt': 1); ('intellij-idea': 1); ('apache-poi': 1); ('selenium-webdriver': 1); ('ant': 1); ('serialization': 1); ('logging': 1); ('nullpointerexception': 1); ('user-interface': 1); ('android-fragments': 1); ('jframe': 1); ('android-activity': 1); ('jsf': 1); ('libgdx': 1); ('list': 1)]
oop, 999,3.6726726726726726,[('oop': 999); ('inheritance': 82); ('class': 66); ('object': 60); ('android': 60); ('swing': 43); ('arrays': 32); ('generics': 25); ('methods': 23); ('arraylist': 23); ('c#': 18); ('eclipse': 15); ('multithreading': 15); ('c++': 14); ('collections': 9); ('string': 9); ('php': 8); ('algorithm': 7); ('scala': 7); ('performance': 7); ('jdbc': 6); ('nullpointerexception': 6); ('java-8': 6); ('hashmap': 5); ('loops': 5); ('exception': 5); ('database': 5); ('unit-testing': 4); ('jpanel': 4); ('netbeans': 4); ('spring': 4); ('hibernate': 4); ('user-interface': 4); ('jframe': 4); ('libgdx': 4); ('sorting': 3); ('javascript': 3); ('sql': 3); ('list': 3); ('json': 2); ('struts2': 2); ('javafx': 2); ('intellij-idea': 2); ('xml': 2); ('sockets': 2); ('file': 2); ('junit': 2); ('mysql': 2); ('sqlite': 2); ('android-fragments': 2); ('jvm': 2); ('oracle': 1); ('jtable': 1); ('gwt': 1); ('maven': 1); ('jaxb': 1); ('spring-mvc': 1); ('servlets': 1); ('applet': 1); ('jpa': 1); ('jsp': 1); ('parsing': 1); ('concurrency': 1); ('java-ee': 1); ('regex': 1)]
inheritance, 998,3.582164328657315,[('inheritance': 998); ('oop': 82); ('generics': 64); ('class': 51); ('hibernate': 34); ('android': 31); ('object': 26); ('jpa': 21); ('swing': 21); ('methods': 20); ('arraylist': 19); ('arrays': 18); ('jaxb': 15); ('spring': 12); ('json': 8); ('c++': 8); ('eclipse': 7); ('xml': 7); ('c#': 6); ('scala': 6); ('multithreading': 6); ('java-ee': 6); ('hashmap': 5); ('jackson': 5); ('exception': 5); ('serialization': 5); ('junit': 5); ('nullpointerexception': 5); ('list': 5); ('sql': 4); ('collections': 4); ('maven': 4); ('java-8': 4); ('javafx': 3); ('rest': 3); ('android-activity': 3); ('unit-testing': 3); ('jvm': 3); ('javascript': 2); ('sockets': 2); ('spring-mvc': 2); ('netbeans': 2); ('applet': 2); ('jframe': 2); ('file': 2); ('jersey': 1); ('listview': 1); ('sorting': 1); ('gwt': 1); ('intellij-idea': 1); ('jpanel': 1); ('selenium': 1); ('jdbc': 1); ('servlets': 1); ('user-interface': 1); ('logging': 1); ('jquery': 1); ('web-services': 1); ('database': 1); ('libgdx': 1); ('mysql': 1); ('date': 1); ('mongodb': 1); ('google-app-engine': 1)]
serialization, 986,3.8884381338742395,[('serialization': 986); ('json': 210); ('jackson': 150); ('android': 95); ('xml': 33); ('arraylist': 28); ('spring': 27); ('sockets': 24); ('object': 20); ('file': 18); ('swing': 18); ('arrays': 15); ('exception': 15); ('jaxb': 12); ('hibernate': 12); ('c#': 10); ('rest': 10); ('performance': 9); ('string': 9); ('gwt': 8); ('eclipse': 8); ('scala': 8); ('generics': 8); ('jersey': 7); ('multithreading': 6); ('spring-mvc': 6); ('nullpointerexception': 6); ('mysql': 6); ('hashmap': 6); ('java-8': 6); ('jtable': 5); ('class': 5); ('servlets': 5); ('hadoop': 5); ('inheritance': 5); ('libgdx': 5); ('tomcat': 4); ('jpa': 4); ('javafx': 4); ('collections': 4); ('database': 4); ('user-interface': 4); ('mongodb': 3); ('netbeans': 3); ('c++': 3); ('web-services': 3); ('java-ee': 3); ('google-app-engine': 3); ('list': 3); ('struts2': 2); ('parsing': 2); ('javascript': 2); ('intellij-idea': 2); ('jdbc': 2); ('soap': 2); ('applet': 2); ('unit-testing': 2); ('jsp': 2); ('sqlite': 2); ('android-activity': 2); ('date': 2); ('jboss': 1); ('html': 1); ('oracle': 1); ('algorithm': 1); ('http': 1); ('jpanel': 1); ('php': 1); ('sql': 1); ('logging': 1); ('jquery': 1); ('android-fragments': 1); ('concurrency': 1); ('image': 1); ('sorting': 1); ('spring-security': 1); ('jvm': 1); ('apache': 1)]
listview, 983,4.326551373346898,[('listview': 983); ('android': 931); ('xml': 71); ('eclipse': 55); ('android-fragments': 54); ('sqlite': 40); ('arraylist': 39); ('android-layout': 32); ('json': 31); ('javafx': 31); ('nullpointerexception': 20); ('arrays': 19); ('user-interface': 10); ('hashmap': 9); ('android-activity': 9); ('list': 9); ('multithreading': 8); ('database': 8); ('image': 7); ('parsing': 6); ('php': 5); ('sql': 5); ('mysql': 3); ('string': 3); ('sorting': 3); ('performance': 2); ('file': 2); ('object': 2); ('java-8': 2); ('excel': 2); ('swt': 1); ('intellij-idea': 1); ('swing': 1); ('web-services': 1); ('collections': 1); ('algorithm': 1); ('exception': 1); ('inheritance': 1)]
parsing, 979,4.048008171603677,[('parsing': 979); ('xml': 171); ('android': 158); ('json': 130); ('string': 65); ('html': 61); ('regex': 45); ('date': 44); ('arrays': 31); ('eclipse': 28); ('jackson': 15); ('file': 13); ('javascript': 10); ('arraylist': 10); ('class': 6); ('listview': 6); ('sql': 6); ('swing': 6); ('list': 6); ('c#': 5); ('jsp': 5); ('mysql': 5); ('java-8': 5); ('methods': 4); ('multithreading': 4); ('algorithm': 4); ('exception': 4); ('jvm': 4); ('database': 4); ('excel': 4); ('rest': 3); ('hashmap': 3); ('http': 3); ('object': 3); ('netbeans': 3); ('c++': 3); ('jaxb': 3); ('apache-poi': 3); ('soap': 3); ('hadoop': 3); ('nullpointerexception': 3); ('spring': 3); ('libgdx': 3); ('apache': 3); ('mongodb': 2); ('sorting': 2); ('oracle': 2); ('sockets': 2); ('scala': 2); ('serialization': 2); ('jar': 2); ('logging': 2); ('performance': 2); ('image': 2); ('google-app-engine': 2); ('jtable': 1); ('maven': 1); ('gwt': 1); ('intellij-idea': 1); ('sqlite': 1); ('php': 1); ('ssl': 1); ('spring-mvc': 1); ('selenium': 1); ('jdbc': 1); ('selenium-webdriver': 1); ('windows': 1); ('jquery': 1); ('user-interface': 1); ('jframe': 1); ('android-activity': 1); ('unit-testing': 1); ('oop': 1); ('java-ee': 1); ('generics': 1)]
http, 978,4.1656441717791415,[('http': 978); ('android': 213); ('servlets': 74); ('apache': 60); ('rest': 59); ('json': 55); ('sockets': 41); ('tomcat': 35); ('web-services': 35); ('spring': 32); ('html': 25); ('php': 24); ('jersey': 21); ('javascript': 17); ('multithreading': 16); ('xml': 14); ('spring-mvc': 14); ('jsp': 14); ('soap': 13); ('java-ee': 11); ('google-app-engine': 9); ('eclipse': 8); ('ssl': 8); ('selenium': 6); ('performance': 6); ('file': 6); ('scala': 5); ('struts2': 4); ('mysql': 4); ('string': 4); ('spring-security': 4); ('jsf': 3); ('parsing': 3); ('jboss': 3); ('exception': 3); ('logging': 3); ('jquery': 3); ('junit': 3); ('encryption': 3); ('methods': 2); ('gwt': 2); ('c#': 2); ('jar': 2); ('selenium-webdriver': 2); ('windows': 2); ('maven': 2); ('database': 2); ('unit-testing': 2); ('jvm': 2); ('mongodb': 1); ('jtable': 1); ('arrays': 1); ('sqlite': 1); ('netbeans': 1); ('c++': 1); ('jdbc': 1); ('serialization': 1); ('date': 1); ('swing': 1); ('excel': 1); ('image': 1); ('generics': 1); ('regex': 1)]
swt, 974,3.7854209445585214,[('swt': 974); ('eclipse': 167); ('user-interface': 56); ('multithreading': 27); ('swing': 24); ('jar': 15); ('linux': 15); ('javafx': 10); ('image': 9); ('list': 9); ('windows': 8); ('javascript': 8); ('maven': 6); ('file': 4); ('ant': 3); ('html': 3); ('exception': 3); ('excel': 2); ('concurrency': 2); ('mysql': 2); ('jvm': 2); ('listview': 1); ('methods': 1); ('android': 1); ('jsp': 1); ('arrays': 1); ('jquery': 1); ('jpa': 1); ('json': 1); ('oracle': 1); ('gwt': 1); ('arraylist': 1); ('nullpointerexception': 1); ('string': 1); ('intellij-idea': 1); ('sockets': 1); ('object': 1); ('unit-testing': 1); ('sorting': 1); ('spring-security': 1); ('netbeans': 1); ('c++': 1); ('jaxb': 1)]
scala, 970,3.9164948453608246,[('scala': 970); ('intellij-idea': 41); ('maven': 37); ('eclipse': 36); ('json': 20); ('multithreading': 19); ('spring': 19); ('jvm': 17); ('swing': 15); ('android': 14); ('performance': 13); ('generics': 12); ('regex': 12); ('hadoop': 10); ('concurrency': 9); ('html': 8); ('gradle': 8); ('jackson': 8); ('xml': 8); ('serialization': 8); ('java-8': 8); ('arrays': 7); ('linux': 7); ('oop': 7); ('javascript': 6); ('jar': 6); ('collections': 6); ('unit-testing': 6); ('inheritance': 6); ('hibernate': 6); ('rest': 6); ('string': 5); ('mongodb': 5); ('tomcat': 5); ('http': 5); ('jdbc': 5); ('mysql': 5); ('list': 5); ('hashmap': 4); ('algorithm': 4); ('file': 4); ('servlets': 4); ('javafx': 4); ('c#': 4); ('database': 4); ('sockets': 3); ('jboss': 3); ('arraylist': 3); ('user-interface': 3); ('soap': 3); ('logging': 3); ('nullpointerexception': 3); ('java-ee': 3); ('google-app-engine': 3); ('apache': 3); ('loops': 2); ('php': 2); ('jpa': 2); ('spring-mvc': 2); ('exception': 2); ('netbeans': 2); ('c++': 2); ('sql': 2); ('windows': 2); ('junit': 2); ('web-services': 2); ('libgdx': 2); ('parsing': 2); ('image': 2); ('class': 2); ('jtable': 1); ('sorting': 1); ('gwt': 1); ('jpanel': 1); ('object': 1); ('ssl': 1); ('encryption': 1); ('date': 1); ('spring-security': 1)]
windows, 964,4.0103734439834025,[('windows': 964); ('eclipse': 81); ('linux': 70); ('android': 35); ('swing': 34); ('tomcat': 26); ('jar': 24); ('file': 18); ('netbeans': 17); ('c++': 17); ('ant': 15); ('c#': 14); ('javafx': 14); ('hadoop': 13); ('user-interface': 13); ('maven': 13); ('jvm': 11); ('selenium': 9); ('swt': 8); ('applet': 8); ('java-8': 8); ('multithreading': 7); ('apache': 7); ('javascript': 6); ('encryption': 6); ('jboss': 5); ('performance': 5); ('java-ee': 5); ('php': 5); ('libgdx': 5); ('oracle': 4); ('xml': 4); ('sockets': 4); ('selenium-webdriver': 4); ('logging': 4); ('mysql': 4); ('intellij-idea': 3); ('excel': 3); ('gradle': 3); ('regex': 3); ('ssl': 3); ('servlets': 3); ('class': 3); ('junit': 3); ('jframe': 3); ('string': 3); ('arrays': 2); ('algorithm': 2); ('gwt': 2); ('http': 2); ('scala': 2); ('spring-mvc': 2); ('jdbc': 2); ('database': 2); ('nullpointerexception': 2); ('unit-testing': 1); ('html': 1); ('json': 1); ('jpanel': 1); ('exception': 1); ('sql': 1); ('date': 1); ('web-services': 1); ('jsp': 1); ('spring': 1); ('hibernate': 1); ('parsing': 1); ('concurrency': 1); ('image': 1); ('sorting': 1); ('list': 1)]
ssl, 952,4.09453781512605,[('ssl': 952); ('android': 102); ('tomcat': 85); ('web-services': 72); ('sockets': 45); ('apache': 32); ('encryption': 29); ('soap': 27); ('jboss': 21); ('spring': 18); ('applet': 16); ('eclipse': 14); ('rest': 12); ('java-ee': 9); ('http': 8); ('servlets': 8); ('maven': 8); ('netbeans': 7); ('java-8': 6); ('javascript': 5); ('json': 5); ('php': 5); ('linux': 5); ('jdbc': 5); ('jersey': 4); ('spring-mvc': 4); ('mysql': 4); ('jvm': 4); ('mongodb': 3); ('intellij-idea': 3); ('c#': 3); ('oracle': 3); ('exception': 3); ('sql': 3); ('windows': 3); ('spring-security': 3); ('google-app-engine': 3); ('multithreading': 2); ('javafx': 2); ('xml': 2); ('c++': 2); ('swing': 2); ('jar': 2); ('jsp': 2); ('performance': 2); ('jsf': 1); ('parsing': 1); ('gradle': 1); ('gwt': 1); ('struts2': 1); ('scala': 1); ('logging': 1); ('hadoop': 1); ('date': 1); ('database': 1); ('image': 1)]
android-layout, 938,4.315565031982943,[('android-layout': 938); ('android': 922); ('android-activity': 162); ('xml': 138); ('android-fragments': 99); ('eclipse': 63); ('listview': 32); ('json': 8); ('performance': 7); ('nullpointerexception': 5); ('user-interface': 4); ('image': 4); ('web-services': 3); ('libgdx': 3); ('intellij-idea': 2); ('string': 2); ('arraylist': 2); ('sqlite': 2); ('exception': 2); ('multithreading': 1); ('html': 1); ('javascript': 1); ('database': 1); ('sockets': 1)]
android-activity, 919,4.420021762785637,[('android-activity': 919); ('android': 896); ('android-layout': 162); ('android-fragments': 107); ('eclipse': 66); ('xml': 36); ('multithreading': 18); ('nullpointerexception': 16); ('json': 13); ('class': 10); ('listview': 9); ('arraylist': 7); ('sqlite': 6); ('performance': 5); ('javascript': 3); ('exception': 3); ('inheritance': 3); ('sql': 3); ('c#': 2); ('arrays': 2); ('database': 2); ('object': 2); ('string': 2); ('file': 2); ('serialization': 2); ('image': 2); ('soap': 1); ('junit': 1); ('sockets': 1); ('methods': 1); ('parsing': 1); ('tomcat': 1); ('mysql': 1); ('intellij-idea': 1); ('php': 1); ('web-services': 1); ('spring': 1); ('generics': 1); ('libgdx': 1); ('list': 1)]
mongodb, 917,3.613958560523446,[('mongodb': 917); ('spring': 180); ('json': 56); ('spring-mvc': 30); ('jackson': 18); ('database': 16); ('maven': 15); ('hibernate': 15); ('eclipse': 14); ('jpa': 13); ('rest': 12); ('tomcat': 11); ('arrays': 10); ('javascript': 10); ('android': 9); ('performance': 9); ('mysql': 9); ('multithreading': 8); ('java-ee': 8); ('date': 8); ('xml': 6); ('sorting': 6); ('scala': 5); ('servlets': 5); ('hadoop': 5); ('web-services': 5); ('jsp': 5); ('regex': 5); ('exception': 4); ('sql': 4); ('spring-security': 4); ('jboss': 3); ('arraylist': 3); ('ssl': 3); ('serialization': 3); ('unit-testing': 3); ('generics': 3); ('list': 3); ('jersey': 2); ('parsing': 2); ('loops': 2); ('swing': 2); ('collections': 2); ('nullpointerexception': 2); ('google-app-engine': 2); ('jtable': 1); ('string': 1); ('oracle': 1); ('javafx': 1); ('apache-poi': 1); ('object': 1); ('hashmap': 1); ('netbeans': 1); ('jdbc': 1); ('soap': 1); ('ant': 1); ('logging': 1); ('jquery': 1); ('junit': 1); ('excel': 1); ('concurrency': 1); ('http': 1); ('inheritance': 1); ('apache': 1)]
jvm, 907,3.8224917309812567,[('jvm': 907); ('eclipse': 55); ('multithreading': 40); ('performance': 39); ('tomcat': 28); ('linux': 25); ('android': 22); ('scala': 17); ('c++': 17); ('jar': 17); ('java-8': 14); ('concurrency': 13); ('jboss': 12); ('maven': 11); ('windows': 11); ('swing': 10); ('spring': 10); ('applet': 9); ('intellij-idea': 8); ('string': 8); ('gradle': 6); ('object': 6); ('hadoop': 6); ('java-ee': 6); ('class': 5); ('servlets': 5); ('ant': 5); ('parsing': 4); ('oracle': 4); ('ssl': 4); ('exception': 4); ('php': 3); ('spring-mvc': 3); ('file': 3); ('inheritance': 3); ('swt': 2); ('unit-testing': 2); ('methods': 2); ('arrays': 2); ('algorithm': 2); ('javafx': 2); ('arraylist': 2); ('sockets': 2); ('netbeans': 2); ('apache-poi': 2); ('junit': 2); ('libgdx': 2); ('user-interface': 2); ('http': 2); ('oop': 2); ('excel': 2); ('hibernate': 2); ('google-app-engine': 2); ('jtable': 1); ('jsf': 1); ('json': 1); ('gwt': 1); ('jackson': 1); ('xml': 1); ('jaxb': 1); ('serialization': 1); ('logging': 1); ('date': 1); ('database': 1); ('nullpointerexception': 1); ('encryption': 1); ('hashmap': 1); ('apache': 1)]
logging, 901,3.893451720310766,[('logging': 901); ('spring': 59); ('tomcat': 49); ('maven': 33); ('android': 33); ('eclipse': 26); ('jboss': 24); ('multithreading': 18); ('exception': 16); ('java-ee': 15); ('hibernate': 15); ('xml': 14); ('netbeans': 13); ('file': 13); ('junit': 12); ('apache': 12); ('spring-mvc': 10); ('google-app-engine': 10); ('jar': 9); ('jsp': 9); ('servlets': 8); ('web-services': 8); ('gwt': 6); ('jdbc': 5); ('database': 5); ('intellij-idea': 4); ('gradle': 4); ('struts2': 4); ('jpa': 4); ('sql': 4); ('soap': 4); ('windows': 4); ('hadoop': 4); ('performance': 4); ('html': 3); ('javascript': 3); ('http': 3); ('scala': 3); ('linux': 3); ('selenium': 3); ('applet': 3); ('arrays': 2); ('parsing': 2); ('oracle': 2); ('javafx': 2); ('swing': 2); ('java-8': 2); ('ant': 2); ('c#': 2); ('date': 2); ('concurrency': 2); ('unit-testing': 2); ('spring-security': 2); ('jsf': 2); ('jersey': 1); ('mongodb': 1); ('rest': 1); ('json': 1); ('algorithm': 1); ('jaxb': 1); ('php': 1); ('ssl': 1); ('selenium-webdriver': 1); ('serialization': 1); ('nullpointerexception': 1); ('mysql': 1); ('sqlite': 1); ('user-interface': 1); ('image': 1); ('regex': 1); ('jvm': 1); ('inheritance': 1)]
excel, 861,3.7305458768873403,[('excel': 861); ('apache-poi': 387); ('apache': 65); ('selenium': 24); ('android': 23); ('swing': 22); ('servlets': 21); ('jsp': 21); ('eclipse': 18); ('selenium-webdriver': 18); ('jdbc': 15); ('spring': 13); ('mysql': 12); ('jtable': 9); ('html': 9); ('javascript': 9); ('arrays': 8); ('xml': 8); ('sql': 8); ('maven': 7); ('spring-mvc': 7); ('netbeans': 7); ('database': 7); ('java-ee': 7); ('date': 7); ('hibernate': 7); ('oracle': 6); ('nullpointerexception': 6); ('jsf': 6); ('struts2': 5); ('gwt': 5); ('parsing': 4); ('exception': 4); ('file': 4); ('jar': 4); ('web-services': 4); ('jquery': 4); ('image': 4); ('string': 4); ('rest': 3); ('multithreading': 3); ('arraylist': 3); ('loops': 3); ('json': 3); ('windows': 3); ('junit': 3); ('sqlite': 3); ('regex': 3); ('google-app-engine': 3); ('listview': 2); ('hashmap': 2); ('swt': 2); ('jvm': 2); ('encryption': 2); ('mongodb': 1); ('tomcat': 1); ('class': 1); ('algorithm': 1); ('http': 1); ('jpanel': 1); ('sockets': 1); ('c++': 1); ('c#': 1); ('hadoop': 1); ('performance': 1); ('concurrency': 1); ('intellij-idea': 1); ('spring-security': 1)]
